transaction_id,user_id,amount,transaction_type,category,transaction_date,merchant,is_suspicious
5801,637,18677.12,credit,salary,2025-10-07 12:24:19.224676,Merchant_55,False
5802,411,12571.55,debit,salary,2025-10-29 12:16:19.224676,Merchant_56,False
5803,165,6533.07,credit,withdrawal,2025-09-12 09:09:19.224676,Merchant_23,False
5804,711,26022.57,credit,shopping,2025-06-20 15:40:19.224676,Merchant_52,False
5805,615,4243.3,debit,withdrawal,2025-07-27 05:07:19.224676,Merchant_69,False
5806,300,33776.16,credit,shopping,2025-08-14 12:40:19.224676,Merchant_95,False
5807,193,6614.24,credit,withdrawal,2025-06-24 21:58:19.224676,Merchant_67,False
5808,371,36847.66,credit,transport,2025-07-29 20:22:19.224676,Merchant_71,False
5809,492,36321.64,credit,salary,2025-10-14 20:18:19.224676,Merchant_8,False
5810,846,48064.49,credit,withdrawal,2025-09-01 15:24:19.224676,Merchant_71,False
5811,887,30839.76,debit,health,2025-06-23 02:29:19.224676,Merchant_75,True
5812,268,42743.65,debit,health,2025-09-25 15:03:19.224676,Merchant_62,True
5813,152,39014.4,credit,entertainment,2025-06-18 09:07:19.224676,Merchant_52,False
5814,351,44272.43,debit,transport,2025-10-05 08:18:19.224676,Merchant_4,True
5815,734,9239.86,debit,transfer,2025-05-31 01:18:19.224676,Merchant_28,False
5816,133,1129.56,debit,entertainment,2025-06-22 06:25:19.224676,Merchant_24,False
5817,45,21891.65,credit,salary,2025-08-21 04:08:19.224676,Merchant_16,False
5818,163,43507.82,credit,salary,2025-08-02 17:49:19.224676,Merchant_6,False
5819,557,30560.84,credit,salary,2025-10-27 23:58:19.224676,Merchant_85,False
5820,577,6307.79,credit,withdrawal,2025-09-11 14:03:19.224676,Merchant_94,False
5821,191,2555.87,credit,withdrawal,2025-08-15 23:02:19.224676,Merchant_29,False
5822,33,14992.55,credit,health,2025-06-25 00:55:19.224676,Merchant_76,False
5823,297,24473.9,debit,entertainment,2025-07-09 21:09:19.224676,Merchant_22,False
5824,903,24922.06,credit,transport,2025-10-24 01:48:19.224676,Merchant_56,False
5825,248,10811.0,debit,salary,2025-06-22 12:58:19.224676,Merchant_60,False
5826,405,37064.15,credit,transfer,2025-08-29 06:31:19.224676,Merchant_12,False
5827,238,32655.67,debit,food,2025-07-02 03:50:19.224676,Merchant_32,True
5828,515,46552.88,credit,transport,2025-06-08 18:51:19.224676,Merchant_93,False
5829,1000,28914.13,credit,withdrawal,2025-06-12 16:13:19.224676,Merchant_29,False
5830,900,23447.8,debit,salary,2025-05-30 06:36:19.224676,Merchant_40,False
5831,506,14946.61,credit,transport,2025-08-31 07:24:19.224676,Merchant_67,False
5832,664,34436.37,credit,transport,2025-06-21 01:45:19.224676,Merchant_54,False
5833,412,2936.35,debit,health,2025-08-22 15:26:19.224676,Merchant_71,False
5834,871,7772.14,debit,transport,2025-09-04 23:40:19.224676,Merchant_70,False
5835,975,1481.66,debit,transport,2025-10-01 20:51:19.224676,Merchant_72,False
5836,690,8538.78,credit,withdrawal,2025-09-26 17:44:19.224676,Merchant_79,False
5837,962,49067.56,debit,salary,2025-10-16 09:38:19.224676,Merchant_92,True
5838,802,20330.79,debit,health,2025-08-19 03:54:19.224676,Merchant_95,False
5839,901,6319.52,credit,health,2025-09-01 17:14:19.224676,Merchant_30,False
5840,603,5604.72,debit,entertainment,2025-05-11 16:48:19.224676,Merchant_65,False
5841,389,49723.65,debit,entertainment,2025-08-05 03:47:19.224676,Merchant_5,True
5842,440,1121.75,credit,transfer,2025-06-14 21:55:19.224676,Merchant_88,False
5843,941,9193.16,debit,salary,2025-08-18 10:15:19.224676,Merchant_6,False
5844,316,28909.26,debit,entertainment,2025-06-30 16:49:19.224676,Merchant_86,False
5845,806,47852.49,debit,transport,2025-09-29 05:13:19.224676,Merchant_60,True
5846,29,40840.05,credit,withdrawal,2025-09-28 17:44:19.224676,Merchant_41,False
5847,469,35374.92,debit,salary,2025-06-18 01:34:19.224676,Merchant_29,True
5848,977,11226.82,credit,entertainment,2025-09-17 09:27:19.224676,Merchant_83,False
5849,944,4001.99,debit,transfer,2025-07-15 16:14:19.224676,Merchant_95,False
5850,40,31393.94,credit,health,2025-08-23 09:02:19.224676,Merchant_88,False
5851,426,20317.26,debit,withdrawal,2025-10-18 11:46:19.224676,Merchant_30,False
5852,167,7614.65,debit,salary,2025-08-01 03:26:19.224676,Merchant_60,False
5853,986,47513.82,debit,health,2025-09-18 10:43:19.224676,Merchant_2,True
5854,23,37108.99,credit,food,2025-05-12 02:28:19.224676,Merchant_57,False
5855,776,11465.29,debit,food,2025-10-24 06:45:19.224676,Merchant_64,False
5856,724,34866.2,credit,transfer,2025-08-29 02:44:19.224676,Merchant_69,False
5857,906,29785.43,credit,withdrawal,2025-06-24 15:26:19.224676,Merchant_39,False
5858,348,23668.23,credit,entertainment,2025-09-13 06:42:19.224676,Merchant_14,False
5859,944,39230.84,credit,shopping,2025-10-29 08:18:19.224676,Merchant_63,False
5860,698,7302.98,credit,shopping,2025-10-04 13:50:19.224676,Merchant_20,False
5861,529,40753.28,debit,transport,2025-09-18 20:45:19.224676,Merchant_56,True
5862,19,33694.76,debit,food,2025-07-25 02:34:19.224676,Merchant_4,True
5863,429,14501.41,credit,transfer,2025-09-05 21:38:19.224676,Merchant_84,False
5864,676,46037.98,debit,salary,2025-09-11 23:08:19.224676,Merchant_59,True
5865,131,6310.91,credit,food,2025-08-22 16:19:19.224676,Merchant_91,False
5866,745,46944.89,credit,salary,2025-10-20 20:22:19.224676,Merchant_87,False
5867,92,46230.82,debit,salary,2025-05-20 16:55:19.224676,Merchant_29,True
5868,657,42583.09,credit,health,2025-06-21 17:26:19.224676,Merchant_90,False
5869,290,44368.74,credit,transport,2025-05-25 12:12:19.224676,Merchant_6,False
5870,196,511.19,credit,food,2025-07-26 07:35:19.224676,Merchant_48,False
5871,942,7790.9,credit,salary,2025-08-03 01:25:19.224676,Merchant_82,False
5872,947,23478.34,credit,transfer,2025-10-18 18:49:19.224676,Merchant_67,False
5873,484,49092.18,credit,health,2025-07-02 00:55:19.224676,Merchant_90,False
5874,467,34250.91,debit,transport,2025-10-05 04:39:19.224676,Merchant_99,True
5875,450,1998.1,debit,entertainment,2025-10-01 19:34:19.224676,Merchant_37,False
5876,621,11204.99,credit,salary,2025-08-28 12:51:19.224676,Merchant_53,False
5877,14,12598.05,debit,food,2025-07-16 07:18:19.224676,Merchant_98,False
5878,288,2970.34,debit,food,2025-06-20 11:45:19.224676,Merchant_69,False
5879,646,26474.77,debit,withdrawal,2025-09-27 20:06:19.224676,Merchant_32,False
5880,429,38974.48,credit,entertainment,2025-07-18 04:22:19.224676,Merchant_62,False
5881,421,5860.03,debit,shopping,2025-08-19 20:32:19.224676,Merchant_76,False
5882,137,23708.65,credit,entertainment,2025-08-18 07:12:19.224676,Merchant_82,False
5883,376,38481.64,credit,food,2025-09-22 15:43:19.224676,Merchant_53,False
5884,55,34876.28,credit,transfer,2025-05-22 17:37:19.224676,Merchant_14,False
5885,44,29266.02,debit,transfer,2025-05-16 02:13:19.224676,Merchant_47,False
5886,183,15684.16,debit,shopping,2025-07-21 00:46:19.224676,Merchant_45,False
5887,736,29910.92,credit,withdrawal,2025-08-06 11:37:19.224676,Merchant_7,False
5888,318,32627.92,credit,withdrawal,2025-05-22 11:56:19.224676,Merchant_60,False
5889,207,19469.83,debit,food,2025-09-05 08:01:19.224676,Merchant_21,False
5890,856,38246.04,credit,food,2025-08-26 13:17:19.224676,Merchant_67,False
5891,385,2182.24,credit,health,2025-05-10 10:06:19.224676,Merchant_99,False
5892,383,33932.36,credit,entertainment,2025-06-03 03:57:19.224676,Merchant_87,False
5893,789,4841.51,credit,withdrawal,2025-07-16 14:17:19.224676,Merchant_86,False
5894,338,32609.75,debit,food,2025-10-17 17:42:19.224676,Merchant_88,True
5895,869,29927.37,credit,salary,2025-10-25 15:04:19.224676,Merchant_70,False
5896,504,16319.53,credit,salary,2025-08-04 03:31:19.224676,Merchant_94,False
5897,680,47664.19,debit,entertainment,2025-07-01 19:47:19.224676,Merchant_69,True
5898,594,19845.49,credit,shopping,2025-07-12 05:58:19.224676,Merchant_61,False
5899,920,44383.99,debit,transport,2025-09-17 19:18:19.224676,Merchant_88,True
5900,889,32886.62,credit,entertainment,2025-06-02 12:54:19.224676,Merchant_6,False
5901,896,39698.8,debit,entertainment,2025-10-22 14:11:19.224676,Merchant_13,True
5902,754,16181.69,credit,food,2025-07-28 11:51:19.224676,Merchant_82,False
5903,283,43390.47,credit,transfer,2025-07-29 04:13:19.224676,Merchant_20,False
5904,876,19074.66,credit,salary,2025-05-30 01:09:19.224676,Merchant_64,False
5905,271,41357.6,debit,transfer,2025-07-13 01:25:19.224676,Merchant_40,True
5906,849,39133.88,debit,salary,2025-07-14 16:56:19.224676,Merchant_54,True
5907,557,32428.78,credit,transfer,2025-05-26 20:44:19.224676,Merchant_87,False
5908,991,43786.16,credit,salary,2025-10-16 10:53:19.224676,Merchant_98,False
5909,907,28241.62,credit,salary,2025-10-18 00:06:19.224676,Merchant_99,False
5910,635,16641.72,credit,food,2025-08-17 04:08:19.224676,Merchant_89,False
5911,555,26613.47,debit,food,2025-10-31 08:59:19.224676,Merchant_84,False
5912,564,3810.19,debit,transport,2025-07-17 06:44:19.224676,Merchant_86,False
5913,493,40644.67,debit,transfer,2025-06-14 10:45:19.224676,Merchant_53,True
5914,466,36560.73,credit,transfer,2025-10-28 13:48:19.224676,Merchant_93,False
5915,692,38451.51,debit,shopping,2025-06-28 01:38:19.224676,Merchant_67,True
5916,908,46225.12,debit,entertainment,2025-08-07 17:53:19.224676,Merchant_36,True
5917,896,48864.1,credit,health,2025-07-25 01:01:19.224676,Merchant_7,False
5918,321,10210.55,debit,shopping,2025-05-25 09:58:19.224676,Merchant_42,False
5919,761,31245.09,credit,health,2025-05-18 16:23:19.224676,Merchant_45,False
5920,202,12524.05,credit,entertainment,2025-08-17 22:43:19.224676,Merchant_20,False
5921,737,15121.42,credit,food,2025-10-22 03:11:19.224676,Merchant_84,False
5922,905,19763.98,debit,transport,2025-05-15 11:08:19.224676,Merchant_91,False
5923,763,31101.19,debit,withdrawal,2025-08-24 00:59:19.224676,Merchant_7,True
5924,219,2252.89,debit,health,2025-09-20 02:04:19.224676,Merchant_3,False
5925,50,38014.53,credit,food,2025-06-06 12:15:19.224676,Merchant_51,False
5926,138,14526.4,credit,salary,2025-10-01 02:07:19.224676,Merchant_3,False
5927,575,39267.44,debit,shopping,2025-08-31 03:58:19.224676,Merchant_31,True
5928,655,43793.73,credit,entertainment,2025-06-04 09:15:19.224676,Merchant_4,False
5929,241,20764.3,credit,salary,2025-09-01 06:51:19.224676,Merchant_21,False
5930,628,14206.83,credit,health,2025-09-25 02:46:19.224676,Merchant_40,False
5931,5,23952.33,credit,health,2025-09-12 17:58:19.224676,Merchant_91,False
5932,257,10534.62,credit,transfer,2025-08-21 11:19:19.224676,Merchant_12,False
5933,420,26675.64,credit,health,2025-06-19 22:42:19.224676,Merchant_52,False
5934,354,32266.61,credit,health,2025-08-24 18:37:19.224676,Merchant_54,False
5935,317,40558.88,debit,food,2025-05-12 15:59:19.224676,Merchant_5,True
5936,120,28488.25,credit,withdrawal,2025-06-17 13:02:19.224676,Merchant_5,False
5937,542,40914.74,credit,shopping,2025-05-08 09:51:19.224676,Merchant_73,False
5938,266,41843.47,debit,food,2025-10-24 23:36:19.224676,Merchant_25,True
5939,35,1768.91,debit,food,2025-05-11 06:24:19.224676,Merchant_96,False
5940,783,34721.81,debit,food,2025-06-24 12:28:19.224676,Merchant_81,True
5941,890,9250.16,credit,food,2025-09-28 16:36:19.224676,Merchant_100,False
5942,648,930.11,credit,transfer,2025-10-11 12:58:19.224676,Merchant_25,False
5943,347,43197.49,debit,entertainment,2025-06-29 05:46:19.224676,Merchant_32,True
5944,51,14497.27,credit,salary,2025-09-14 16:33:19.224676,Merchant_76,False
5945,859,18621.14,debit,entertainment,2025-06-12 09:03:19.224676,Merchant_88,False
5946,268,17389.47,credit,transfer,2025-05-24 06:30:19.224676,Merchant_48,False
5947,624,43797.23,debit,withdrawal,2025-09-09 09:14:19.224676,Merchant_19,True
5948,700,43360.0,credit,shopping,2025-10-21 20:31:19.224676,Merchant_28,False
5949,429,29898.88,debit,salary,2025-08-06 08:13:19.224676,Merchant_2,False
5950,25,35293.42,debit,food,2025-09-28 16:38:19.224676,Merchant_75,True
5951,305,22401.65,credit,withdrawal,2025-08-22 05:30:19.224676,Merchant_68,False
5952,38,16975.64,debit,salary,2025-10-28 08:52:19.224676,Merchant_26,False
5953,483,855.01,credit,salary,2025-05-31 10:10:19.224676,Merchant_92,False
5954,545,19375.87,debit,transport,2025-06-28 15:21:19.224676,Merchant_2,False
5955,801,32039.21,debit,salary,2025-10-18 21:11:19.224676,Merchant_97,True
5956,361,45567.88,debit,shopping,2025-10-03 09:57:19.224676,Merchant_47,True
5957,651,7268.36,debit,transfer,2025-06-18 06:14:19.224676,Merchant_60,False
5958,631,12026.59,debit,health,2025-10-10 14:47:19.224676,Merchant_80,False
5959,572,15114.28,debit,transport,2025-09-19 11:05:19.224676,Merchant_25,False
5960,176,41385.47,debit,salary,2025-05-29 11:39:19.224676,Merchant_62,True
5961,574,13339.8,credit,food,2025-10-25 02:29:19.224676,Merchant_73,False
5962,804,44188.94,credit,food,2025-05-09 23:18:19.224676,Merchant_46,False
5963,434,49656.55,debit,transport,2025-09-03 04:15:19.224676,Merchant_1,True
5964,913,26984.36,debit,transport,2025-08-30 06:26:19.224676,Merchant_26,False
5965,188,5798.52,debit,transfer,2025-08-16 13:54:19.224676,Merchant_15,False
5966,449,28182.14,debit,health,2025-05-16 14:31:19.224676,Merchant_92,False
5967,623,27886.24,credit,entertainment,2025-07-05 20:46:19.224676,Merchant_100,False
5968,889,18094.99,credit,entertainment,2025-07-06 00:48:19.224676,Merchant_94,False
5969,603,46845.58,debit,food,2025-08-17 17:19:19.224676,Merchant_3,True
5970,371,7985.03,credit,salary,2025-07-14 07:14:19.224676,Merchant_15,False
5971,649,45442.82,credit,salary,2025-10-01 17:23:19.224676,Merchant_44,False
5972,726,18335.68,debit,shopping,2025-08-03 22:35:19.224676,Merchant_61,False
5973,926,11198.0,credit,transfer,2025-06-02 11:40:19.224676,Merchant_95,False
5974,147,1447.66,debit,shopping,2025-09-23 21:20:19.224676,Merchant_60,False
5975,688,33063.3,credit,entertainment,2025-09-19 03:34:19.224676,Merchant_1,False
5976,732,39075.03,debit,transfer,2025-09-10 13:37:19.224676,Merchant_45,True
5977,75,19669.73,credit,withdrawal,2025-05-30 08:00:19.224676,Merchant_31,False
5978,989,24463.57,debit,entertainment,2025-10-01 15:39:19.224676,Merchant_78,False
5979,985,61.6,credit,food,2025-09-04 10:36:19.224676,Merchant_57,False
5980,405,8081.61,credit,entertainment,2025-08-29 13:36:19.224676,Merchant_71,False
5981,406,18611.84,credit,entertainment,2025-07-26 14:11:19.224676,Merchant_95,False
5982,293,36570.7,debit,transfer,2025-07-31 06:48:19.224676,Merchant_48,True
5983,685,33202.86,debit,shopping,2025-09-07 16:28:19.224676,Merchant_18,True
5984,788,21931.84,debit,withdrawal,2025-08-07 04:03:19.224676,Merchant_42,False
5985,743,26316.56,credit,transport,2025-09-08 22:17:19.224676,Merchant_69,False
5986,731,45437.74,debit,food,2025-09-05 06:37:19.224676,Merchant_48,True
5987,186,37770.44,credit,salary,2025-08-10 07:57:19.224676,Merchant_14,False
5988,428,45522.21,credit,health,2025-10-19 08:43:19.224676,Merchant_24,False
5989,540,1388.14,debit,transport,2025-08-29 12:15:19.224676,Merchant_17,False
5990,580,24668.53,credit,health,2025-08-12 04:21:19.224676,Merchant_61,False
5991,130,30309.95,credit,health,2025-05-27 08:13:19.224676,Merchant_3,False
5992,881,22512.94,credit,entertainment,2025-08-02 11:53:19.224676,Merchant_73,False
5993,211,32673.34,credit,food,2025-06-19 20:33:19.224676,Merchant_15,False
5994,744,7518.39,credit,entertainment,2025-05-18 21:06:19.224676,Merchant_27,False
5995,761,37703.87,debit,food,2025-08-27 06:38:19.224676,Merchant_69,True
5996,258,5269.75,debit,entertainment,2025-09-09 13:40:19.224676,Merchant_21,False
5997,332,18147.87,credit,salary,2025-07-15 14:59:19.224676,Merchant_32,False
5998,336,41475.37,credit,entertainment,2025-09-29 15:32:19.224676,Merchant_91,False
5999,697,21291.45,debit,transfer,2025-07-18 09:27:19.224676,Merchant_43,False
6000,624,7119.1,debit,transfer,2025-10-18 17:06:19.224676,Merchant_24,False
6001,333,26996.12,debit,shopping,2025-06-06 11:34:19.224676,Merchant_1,False
6002,962,42301.8,debit,withdrawal,2025-05-10 23:18:19.224676,Merchant_64,True
6003,895,11617.88,debit,food,2025-08-24 14:43:19.224676,Merchant_79,False
6004,423,26141.15,credit,withdrawal,2025-09-02 04:59:19.224676,Merchant_82,False
6005,718,43116.49,credit,withdrawal,2025-10-19 05:36:19.224676,Merchant_43,False
6006,794,46616.65,debit,withdrawal,2025-09-29 23:02:19.224676,Merchant_56,True
6007,764,14564.44,credit,shopping,2025-05-18 09:38:19.224676,Merchant_60,False
6008,177,33833.41,debit,transport,2025-09-12 15:44:19.224676,Merchant_26,True
6009,306,5709.56,debit,entertainment,2025-08-07 04:53:19.224676,Merchant_29,False
6010,734,11876.25,debit,withdrawal,2025-07-12 21:17:19.224676,Merchant_47,False
6011,123,22176.59,debit,shopping,2025-07-24 22:21:19.224676,Merchant_20,False
6012,113,5766.89,debit,withdrawal,2025-08-12 23:28:19.224676,Merchant_40,False
6013,897,33692.9,credit,salary,2025-08-24 06:00:19.224676,Merchant_40,False
6014,130,14689.24,credit,entertainment,2025-10-07 22:49:19.224676,Merchant_12,False
6015,388,5319.89,credit,withdrawal,2025-05-31 20:27:19.224676,Merchant_27,False
6016,102,26446.25,credit,shopping,2025-05-21 12:30:19.224676,Merchant_65,False
6017,915,42808.03,credit,transfer,2025-07-11 21:44:19.224676,Merchant_48,False
6018,343,45739.94,debit,health,2025-08-12 23:17:19.224676,Merchant_100,True
6019,133,13895.88,debit,salary,2025-06-19 22:07:19.224676,Merchant_80,False
6020,32,44847.2,debit,entertainment,2025-10-15 12:00:19.224676,Merchant_35,True
6021,345,5610.95,debit,transport,2025-09-13 09:00:19.224676,Merchant_8,False
6022,292,17112.91,credit,transfer,2025-08-02 05:05:19.224676,Merchant_67,False
6023,193,48583.54,credit,transport,2025-09-03 00:10:19.224676,Merchant_25,False
6024,98,36173.2,credit,entertainment,2025-07-23 09:24:19.224676,Merchant_77,False
6025,927,49604.84,debit,transport,2025-07-29 15:36:19.224676,Merchant_91,True
6026,932,23632.38,debit,transfer,2025-05-29 17:28:19.224676,Merchant_86,False
6027,138,16177.84,credit,health,2025-08-16 15:47:19.224676,Merchant_32,False
6028,679,47008.58,credit,transfer,2025-07-13 13:29:19.224676,Merchant_91,False
6029,573,38501.9,debit,withdrawal,2025-10-31 00:17:19.224676,Merchant_76,True
6030,354,19778.26,debit,food,2025-05-13 16:20:19.224676,Merchant_100,False
6031,149,14081.85,credit,food,2025-06-09 06:54:19.224676,Merchant_99,False
6032,522,1185.26,debit,transfer,2025-10-31 08:18:19.224676,Merchant_95,False
6033,911,27456.23,debit,entertainment,2025-06-25 14:06:19.224676,Merchant_34,False
6034,262,16994.05,credit,health,2025-08-03 00:08:19.224676,Merchant_33,False
6035,503,18526.45,credit,entertainment,2025-06-24 14:01:19.224676,Merchant_14,False
6036,491,43125.22,debit,shopping,2025-09-11 00:31:19.224676,Merchant_34,True
6037,328,9421.3,debit,entertainment,2025-10-06 16:33:19.224676,Merchant_34,False
6038,518,6506.12,credit,transport,2025-08-28 10:22:19.224676,Merchant_54,False
6039,479,27719.45,debit,health,2025-10-29 09:38:19.224676,Merchant_35,False
6040,392,45496.97,credit,health,2025-10-08 13:51:19.224676,Merchant_80,False
6041,191,32613.42,debit,salary,2025-05-22 04:16:19.224676,Merchant_89,True
6042,500,9636.81,debit,transport,2025-07-10 00:21:19.224676,Merchant_40,False
6043,74,35387.06,debit,salary,2025-10-08 20:03:19.224676,Merchant_60,True
6044,917,44952.09,credit,salary,2025-09-11 05:25:19.224676,Merchant_3,False
6045,442,32398.12,debit,shopping,2025-05-14 20:08:19.224676,Merchant_78,True
6046,36,34457.26,credit,entertainment,2025-06-14 20:55:19.224676,Merchant_53,False
6047,872,11088.62,debit,transfer,2025-09-04 05:15:19.224676,Merchant_56,False
6048,607,13603.62,debit,health,2025-09-16 01:36:19.224676,Merchant_40,False
6049,259,16577.47,credit,health,2025-08-20 07:49:19.224676,Merchant_100,False
6050,83,30213.78,debit,food,2025-05-23 21:25:19.224676,Merchant_50,True
6051,700,29862.36,debit,withdrawal,2025-09-12 13:17:19.224676,Merchant_14,False
6052,278,45220.45,debit,entertainment,2025-07-02 12:29:19.224676,Merchant_71,True
6053,621,18767.09,debit,withdrawal,2025-05-24 23:34:19.224676,Merchant_74,False
6054,662,28496.56,credit,entertainment,2025-07-07 06:48:19.224676,Merchant_91,False
6055,413,25738.45,credit,entertainment,2025-06-30 17:46:19.224676,Merchant_35,False
6056,44,9145.15,credit,entertainment,2025-08-14 01:31:19.224676,Merchant_13,False
6057,43,19914.21,debit,transport,2025-09-04 13:21:19.224676,Merchant_24,False
6058,655,13021.22,credit,health,2025-06-19 22:51:19.224676,Merchant_70,False
6059,840,12131.54,debit,transport,2025-08-06 19:57:19.224676,Merchant_77,False
6060,983,37980.19,credit,transport,2025-07-30 14:58:19.224676,Merchant_3,False
6061,443,42037.13,debit,food,2025-09-16 19:17:19.224676,Merchant_35,True
6062,200,30961.31,debit,food,2025-11-01 10:21:19.224676,Merchant_90,True
6063,829,24151.61,credit,salary,2025-07-02 18:13:19.224676,Merchant_41,False
6064,130,28263.92,debit,shopping,2025-05-22 05:52:19.224676,Merchant_8,False
6065,204,36380.92,debit,food,2025-10-02 05:57:19.224676,Merchant_9,True
6066,945,26440.71,debit,withdrawal,2025-09-24 18:27:19.224676,Merchant_99,False
6067,161,5549.36,debit,transport,2025-05-28 22:37:19.224676,Merchant_13,False
6068,383,37124.69,debit,salary,2025-06-21 16:16:19.224676,Merchant_54,True
6069,59,36980.28,debit,shopping,2025-10-12 05:04:19.224676,Merchant_52,True
6070,868,43774.34,credit,food,2025-09-17 14:06:19.224676,Merchant_82,False
6071,317,47715.86,credit,entertainment,2025-06-03 15:33:19.224676,Merchant_50,False
6072,553,3293.51,credit,shopping,2025-09-11 11:22:19.224676,Merchant_79,False
6073,320,79.9,credit,shopping,2025-08-18 13:14:19.224676,Merchant_7,False
6074,603,13687.51,credit,transfer,2025-07-07 19:28:19.224676,Merchant_64,False
6075,339,31038.7,debit,shopping,2025-08-26 11:43:19.224676,Merchant_49,True
6076,304,6591.18,credit,transfer,2025-05-07 20:16:19.224676,Merchant_73,False
6077,413,49985.43,credit,transport,2025-09-18 11:25:19.224676,Merchant_14,False
6078,899,33139.93,debit,food,2025-07-17 15:18:19.224676,Merchant_11,True
6079,328,41049.81,debit,salary,2025-10-11 03:24:19.224676,Merchant_35,True
6080,966,47357.38,credit,transport,2025-06-09 23:13:19.224676,Merchant_37,False
6081,816,14177.95,credit,entertainment,2025-07-25 17:13:19.224676,Merchant_45,False
6082,813,5723.87,debit,transport,2025-08-29 07:23:19.224676,Merchant_59,False
6083,273,42730.34,debit,withdrawal,2025-07-14 19:26:19.224676,Merchant_25,True
6084,793,39606.07,credit,shopping,2025-08-14 08:05:19.224676,Merchant_5,False
6085,963,25276.25,credit,shopping,2025-08-29 05:59:19.224676,Merchant_99,False
6086,107,42908.58,debit,entertainment,2025-07-15 01:00:19.224676,Merchant_28,True
6087,764,7665.29,debit,shopping,2025-10-04 17:24:19.224676,Merchant_5,False
6088,169,26508.72,debit,health,2025-10-15 21:01:19.224676,Merchant_14,False
6089,254,1846.91,debit,salary,2025-05-26 21:37:19.224676,Merchant_42,False
6090,429,4694.75,credit,salary,2025-10-14 21:58:19.224676,Merchant_18,False
6091,296,34847.7,debit,entertainment,2025-06-11 17:28:19.224676,Merchant_12,True
6092,108,41966.07,credit,food,2025-10-19 00:34:19.224676,Merchant_61,False
6093,940,20434.23,debit,withdrawal,2025-10-21 18:12:19.224676,Merchant_43,False
6094,918,17195.2,credit,food,2025-08-29 22:08:19.224676,Merchant_6,False
6095,583,43897.67,debit,transfer,2025-08-12 14:20:19.224676,Merchant_75,True
6096,58,27230.11,credit,shopping,2025-07-15 16:28:19.224676,Merchant_10,False
6097,65,19659.37,debit,salary,2025-09-16 13:18:19.224676,Merchant_13,False
6098,498,46658.64,credit,withdrawal,2025-05-22 09:46:19.224676,Merchant_90,False
6099,752,32377.96,credit,shopping,2025-05-13 05:57:19.224676,Merchant_51,False
6100,456,6031.43,debit,withdrawal,2025-09-03 22:48:19.224676,Merchant_15,False
6101,666,27373.31,debit,shopping,2025-08-05 10:27:19.224676,Merchant_43,False
6102,525,7403.83,debit,salary,2025-06-21 16:18:19.224676,Merchant_68,False
6103,612,48252.66,debit,salary,2025-08-04 06:56:19.224676,Merchant_70,True
6104,259,36682.11,debit,transport,2025-09-21 16:28:19.224676,Merchant_11,True
6105,828,44826.04,credit,transfer,2025-09-06 20:26:19.224676,Merchant_43,False
6106,996,15050.48,debit,withdrawal,2025-06-25 11:17:19.224676,Merchant_18,False
6107,314,4038.44,credit,withdrawal,2025-05-11 02:14:19.224676,Merchant_30,False
6108,899,29061.76,debit,transport,2025-09-08 08:47:19.224676,Merchant_57,False
6109,860,9494.99,debit,food,2025-09-12 14:29:19.224676,Merchant_77,False
6110,71,46227.67,debit,salary,2025-08-25 16:32:19.224676,Merchant_28,True
6111,291,18318.75,debit,food,2025-10-24 15:54:19.224676,Merchant_45,False
6112,165,20754.75,debit,withdrawal,2025-10-22 13:37:19.224676,Merchant_55,False
6113,672,31370.97,credit,entertainment,2025-07-23 03:59:19.224676,Merchant_52,False
6114,925,2974.24,credit,withdrawal,2025-05-18 18:55:19.224676,Merchant_19,False
6115,66,25381.33,debit,salary,2025-07-16 19:38:19.224676,Merchant_61,False
6116,771,2679.64,debit,withdrawal,2025-10-19 13:21:19.224676,Merchant_42,False
6117,925,39492.27,debit,withdrawal,2025-05-31 20:05:19.224676,Merchant_39,True
6118,778,16098.96,credit,health,2025-07-23 12:16:19.224676,Merchant_73,False
6119,356,39035.11,debit,health,2025-10-17 01:45:19.224676,Merchant_73,True
6120,626,25668.1,debit,transport,2025-08-13 16:27:19.224676,Merchant_32,False
6121,485,29567.68,credit,transfer,2025-08-16 08:15:19.224676,Merchant_74,False
6122,504,24788.42,debit,transport,2025-09-19 20:34:19.224676,Merchant_30,False
6123,100,8693.2,debit,salary,2025-07-04 04:04:19.224676,Merchant_3,False
6124,716,40638.53,credit,withdrawal,2025-08-21 00:26:19.224676,Merchant_25,False
6125,476,4870.72,credit,shopping,2025-08-08 05:15:19.224676,Merchant_100,False
6126,670,9184.99,credit,health,2025-05-24 12:08:19.224676,Merchant_47,False
6127,530,11469.61,debit,withdrawal,2025-09-28 09:45:19.224676,Merchant_12,False
6128,649,30793.03,credit,entertainment,2025-06-03 11:09:19.224676,Merchant_22,False
6129,15,39936.76,debit,withdrawal,2025-09-06 22:17:19.224676,Merchant_5,True
6130,536,18589.15,debit,transport,2025-05-29 10:11:19.224676,Merchant_76,False
6131,29,22228.12,credit,entertainment,2025-05-10 10:07:19.224676,Merchant_28,False
6132,42,19947.81,debit,salary,2025-06-05 18:48:19.224676,Merchant_94,False
6133,135,5839.88,credit,health,2025-08-05 07:43:19.224676,Merchant_17,False
6134,736,25149.6,debit,health,2025-07-22 23:22:19.224676,Merchant_52,False
6135,763,22343.77,debit,shopping,2025-06-14 10:25:19.224676,Merchant_55,False
